"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","yr_renovated","street","city","statezip","country"
"4344",230000,3,1.75,1400,6956,1,0,0,4,1400,0,1957,2001,"10642 SE 200th St","Kent","WA 98031","USA"
"3195",925000,4,3,3580,35261,1.5,0,0,3,3580,0,1985,0,"17720 154th Ct NE","Woodinville","WA 98072","USA"
"1338",1570000,4,3.75,3070,5850,2,0,0,5,2400,670,1927,0,"1527 39th Ave E","Seattle","WA 98112","USA"
"560",523000,3,1.5,1240,7735,1,0,0,4,1240,0,1957,2001,"1020 163rd Ave SE","Bellevue","WA 98008","USA"
"403",255000,2,1,810,7980,1,0,0,1,810,0,1928,0,"12727 2nd Ave SW","Seattle","WA 98146","USA"
"4378",254000,3,1.5,1770,17208,1,0,0,3,1160,610,1959,1989,"16726 SE 45th St","Bellevue","WA 98006","USA"
"639",155000,2,1,700,5200,1,0,0,5,700,0,1952,1998,"475-547 Monroe Ave NE","Renton","WA 98056","USA"
"136",615000,4,1.75,2300,11700,1,0,0,4,1960,340,1977,0,"18427 NE 26th Way","Redmond","WA 98052","USA"
"4476",458663.888889,2,1,1470,7137,1,0,0,3,1020,450,1941,1994,"9736 Dayton Ave N","Seattle","WA 98103","USA"
"893",296500,3,2.75,2170,7900,1,0,0,4,1380,790,1978,2000,"26715 Stanford Ct","Kent","WA 98032","USA"
"3251",362500,4,1.75,1450,8450,1,0,0,3,1450,0,1960,2012,"417 SE Andrews St","Issaquah","WA 98027","USA"
"2057",160000,3,1,1210,103237,1,0,0,2,1210,0,1918,1960,"20505 Vashon Ave","Vashon","WA 98070","USA"
"3219",510000,3,2.25,1420,1309,3,0,0,3,1420,0,2006,0,"3821-3825 Whitman Ave N","Seattle","WA 98103","USA"
"379",930000,3,3.25,2640,4080,2,0,0,3,1840,800,1912,2000,"4714 Thackeray Pl NE","Seattle","WA 98105","USA"
"3229",3e+05,2,1,750,5120,1,0,0,4,750,0,1941,1998,"7920 34th Ave SW","Seattle","WA 98126","USA"
"130",549000,4,2.5,2910,6338,2,0,0,3,2910,0,2008,0,"16026 SE 137th Terrace","Renton","WA 98059","USA"
"332",260000,4,1.5,2130,8800,1,0,0,3,1100,1030,1962,2003,"24345 35th Pl S","Kent","WA 98032","USA"
"3914",1875000,4,3.25,3930,10929,2,0,0,3,3930,0,2006,0,"10924 NE 18th Pl","Bellevue","WA 98004","USA"
"1058",288400,3,2.25,1870,3230,2,0,0,3,1870,0,1997,0,"3901 NE 5th Pl","Renton","WA 98056","USA"
"1427",267000,3,2.5,2495,4400,2,0,0,3,2495,0,2007,0,"35039 41st Pl S","Federal Way","WA 98001","USA"
"4331",525000,3,2.5,2030,6970,2,0,0,4,2030,0,1991,0,"3913 255th Pl SE","Issaquah","WA 98029","USA"
"1820",174500,2,2.5,1240,2689,2,0,0,3,1240,0,1986,0,"829 S 310th Pl","Federal Way","WA 98003","USA"
"2443",206135,3,1,1340,11070,1,0,0,4,1340,0,1978,2000,"12129 SE 277th Pl","Kent","WA 98030","USA"
"1462",460000,4,3,2230,52983,2,0,0,3,2230,0,1991,0,"27209 110th Ave SE","Kent","WA 98030","USA"
"1240",1050000,3,4,4380,42769,2,0,0,5,4380,0,1983,0,"17301 NE 131st St","Redmond","WA 98052","USA"
"1664",250000,1,1,750,4000,1,0,0,3,750,0,1918,0,"4356 SW Concord St","Seattle","WA 98136","USA"
"1493",510250,3,1.75,1400,4000,1,0,0,3,870,530,1951,1994,"8520 19th Ave NW","Seattle","WA 98117","USA"
"2269",533112,4,2.75,2790,8853,2,0,0,3,2790,0,2013,1923,"1030 SE 10th St","North Bend","WA 98045","USA"
"175",362000,3,2.25,1640,14374,1,0,0,4,1140,500,1963,0,"17253 Ambaum Blvd S","Burien","WA 98148","USA"
"380",349000,3,1.75,1590,9620,1,0,0,3,1590,0,1988,2000,"4924 SE 2nd Pl","Renton","WA 98059","USA"
"3378",246500,3,2.5,1620,7686,2,0,0,3,1620,0,1989,0,"21635 SE 268th St","Maple Valley","WA 98038","USA"
"645",582500,2,1.5,1159,4800,1,0,0,3,1159,0,1948,1994,"4254 33rd Ave W","Seattle","WA 98199","USA"
"2766",190000,1,1,720,4800,1,0,0,3,720,0,1914,1996,"8044-8112 Rainier Ave S","Seattle","WA 98118","USA"
"1807",206000,3,1,1060,9600,1,0,0,4,1060,0,1962,0,"35014 19th Ave SW","Federal Way","WA 98023","USA"
"736",575000,2,1,1490,6000,1,0,0,3,1090,400,1946,0,"1106 25th Ave E","Seattle","WA 98112","USA"
"1818",4e+05,3,1.5,1200,4800,1,0,0,4,1200,0,1962,0,"15226 SE 1st Pl","Bellevue","WA 98007","USA"
"4277",760000,4,2.25,3300,8365,3,0,0,3,3300,0,2014,0,"7335 35th Ave SW","Seattle","WA 98126","USA"
"4534",391400,4,1.75,1250,7400,1,0,0,5,1250,0,1959,0,"1039 165th Pl NE","Bellevue","WA 98008","USA"
"714",302000,4,1.75,2020,7865,1,0,0,4,1010,1010,1963,0,"1001 Whitman Ct NE","Renton","WA 98059","USA"
"1299",375000,2,2.5,750,1430,2,0,0,3,750,0,2006,0,"1700 E Columbia St","Seattle","WA 98122","USA"
"632",8e+05,3,1,1700,4400,1.5,0,0,4,1700,0,1906,1990,"1109 32nd Ave","Seattle","WA 98122","USA"
"2892",499000,3,1.75,1840,5000,1,0,0,4,920,920,1910,0,"7043 Mary Ave NW","Seattle","WA 98117","USA"
"2239",710000,3,3.5,2440,3427,2,0,0,3,1990,450,2000,0,"2469 132nd Ave SE","Bellevue","WA 98005","USA"
"1787",437000,5,2,2120,137565,1.5,0,0,3,2120,0,1913,1983,"16633 Westside Hwy SW","Vashon","WA 98070","USA"
"4591",380680.555556,4,2.5,2620,8331,2,0,0,3,2620,0,1991,0,"13602 SE 186th Pl","Renton","WA 98058","USA"
"1928",520000,3,3.25,1540,1487,2,0,0,3,1540,0,2011,0,"886 3rd Ave NE","Issaquah","WA 98029","USA"
"2414",495000,4,2.5,2140,7245,2,0,0,3,2140,0,2003,0,"633 N 138th St","Seattle","WA 98133","USA"
"1490",7e+05,2,1.75,2320,5500,1.5,0,2,3,1720,600,1925,2000,"1903 32nd Ave S","Seattle","WA 98144","USA"
"431",583000,4,2.5,2660,4000,2,0,0,3,2660,0,2001,0,"9921 227th Way NE","Redmond","WA 98053","USA"
"3880",484998,4,2.5,1540,1870,2,0,0,3,1540,0,2014,0,"2520 Mulberry Walk NE","Issaquah","WA 98029","USA"
"3962",625000,3,1.5,1300,7200,1,0,0,5,1300,0,1960,0,"619 9th Ave","Kirkland","WA 98033","USA"
"1138",480000,4,2.25,3250,34293,2,0,0,4,3250,0,1983,0,"28030 185th Pl SE","Kent","WA 98042","USA"
"1714",440000,4,2.75,2340,11034,1,0,0,3,1720,620,1967,2011,"19311 47th Ave NE","Lake Forest Park","WA 98155","USA"
"1733",544000,3,1.5,1790,8203,1.5,0,1,3,1790,0,1910,2006,"Schmitz Park to Alki Trail","Seattle","WA 98116","USA"
"1393",675000,3,2.5,2540,7680,2,0,1,4,2540,0,1940,2001,"12037 6th Ave NW","Seattle","WA 98177","USA"
"4374",346750,3,1,1620,30736,1.5,0,0,4,1620,0,1911,1977,"16528 SE Newport Way","Bellevue","WA 98006","USA"
"1799",6e+05,4,2.5,2620,9873,2,0,0,3,2620,0,1987,2000,"2830 216th Ave SE","Issaquah","WA 98075","USA"
"716",250000,3,1,1230,10350,1,0,0,4,1230,0,1957,2001,"19415 107th Ave SE","Renton","WA 98055","USA"
"3370",640000,3,1.75,1620,6000,1,0,0,5,1040,580,1947,0,"8024 Corliss Ave N","Seattle","WA 98103","USA"
"1157",270000,2,1.5,840,867,2,0,0,3,840,0,2005,0,"9122 23rd Ave NE","Seattle","WA 98115","USA"
"78",780000,4,2.5,2730,10281,2,0,2,3,2730,0,1996,0,"23140 NE 14th Ct","Sammamish","WA 98074","USA"
"4309",850000,5,2,2310,13430,1.5,0,0,4,2310,0,1966,0,"3200 102nd Ave NE","Bellevue","WA 98004","USA"
"3402",518500,3,3.5,1590,1102,3,0,0,3,1590,0,2010,0,"769 N 74th St","Seattle","WA 98103","USA"
"2373",306000,4,2.5,2490,8124,2,0,0,3,2490,0,2001,0,"29742 129th Pl SE","Auburn","WA 98092","USA"
"1681",820000,3,1.75,2160,6272,1,0,0,4,1390,770,1960,2001,"2000-2098 NE 68th St","Seattle","WA 98115","USA"
"1958",292000,5,2.5,2490,7666,1,0,0,4,1490,1000,1989,0,"12621 SE 222nd Pl","Kent","WA 98031","USA"
"2993",355000,2,1,1240,27042,1,0,1,3,1000,240,1943,2002,"11516 103rd Ave SW","Vashon","WA 98070","USA"
"1448",150000,3,1,820,7680,1.5,0,0,3,820,0,1910,2006,"8408 20th Ave SW","Seattle","WA 98106","USA"
"1042",409316,3,2.5,1800,3168,2,0,0,3,1800,0,2014,0,"7416 Better Way Loop SE","Snoqualmie","WA 98065","USA"
"486",350000,2,1,910,4500,1.5,0,0,4,910,0,1906,1990,"4430 Letitia Ave S","Seattle","WA 98118","USA"
"2779",570000,4,2.5,2290,6738,2,0,0,3,2290,0,1996,0,"4029-4035 252nd Ave SE","Issaquah","WA 98029","USA"
"635",740000,5,5,5774,31675,1,0,2,3,4490,1284,1984,0,"28511 10th Ave S","Federal Way","WA 98003","USA"
"1469",1400000,4,3.25,2980,7000,2,0,3,3,2140,840,1900,2014,"3115 S Norman St","Seattle","WA 98144","USA"
"4204",679000,4,2.75,2100,4480,1.5,0,0,4,1780,320,1928,0,"5519 31st Ave NE","Seattle","WA 98105","USA"
"744",475000,7,3.5,2870,29699,1,0,0,3,1520,1350,1961,2004,"11738 1st Ave NE","Seattle","WA 98125","USA"
"1134",1030000,3,4,3880,13095,2,0,3,3,3700,180,2009,0,"8090 Juanita Dr NE","Kirkland","WA 98034","USA"
"3490",695000,3,2.75,2590,12063,2,0,0,3,2590,0,1993,0,"5633 165th Pl SE","Bellevue","WA 98006","USA"
"1667",559900,3,2.75,2930,5569,1,0,0,3,1860,1070,2004,2003,"18960 131st Pl NE","Woodinville","WA 98072","USA"
"655",723000,4,2.5,2700,4004,2,0,0,3,2700,0,2004,2003,"2363 30th Ave NE","Issaquah","WA 98029","USA"
"3463",560000,4,2.5,2480,16360,1,0,0,5,1510,970,1959,0,"18500-18560 58th Ave NE","Kenmore","WA 98028","USA"
"1483",6e+05,3,1.75,1580,7416,1,0,0,3,1150,430,1967,2011,"12501 SE 4th Pl","Bellevue","WA 98005","USA"
"710",465750,3,1.5,1260,10350,1,0,0,3,1260,0,1959,1989,"16231 NE 29th St","Bellevue","WA 98008","USA"
"1579",723000,4,2.25,1960,8680,1,0,0,4,1290,670,1959,0,"233 111th Ave SE","Bellevue","WA 98004","USA"
"424",463000,2,1,1150,4400,1,0,0,4,1150,0,1905,0,"401 31st Ave E","Seattle","WA 98112","USA"
"1772",235000,3,2,1530,8700,1,0,0,4,1530,0,1970,0,"2925 Morris Ave S","Renton","WA 98055","USA"
"4539",325187.5,3,1.75,2000,7560,1,0,0,4,1300,700,1968,0,"12621 SE 187th Pl","Renton","WA 98058","USA"
"987",1125000,6,3,2880,3192,2,0,0,4,2180,700,1919,1985,"2212 N 36th St","Seattle","WA 98103","USA"
"1225",902000,4,2.25,2530,9200,1,0,0,5,1570,960,1976,0,"4632 141st Ct SE","Bellevue","WA 98006","USA"
"2886",1815000,5,3,3880,13000,2,0,0,3,3880,0,1972,2003,"7845 SE 62nd St","Mercer Island","WA 98040","USA"
"34",625000,4,2.5,2820,8408,2,0,0,3,2820,0,2014,0,"17052 4th Ave NE","Shoreline","WA 98155","USA"
"1633",280000,2,1,1880,7560,1,0,0,3,940,940,1919,2001,"8611 32nd Ave SW","Seattle","WA 98126","USA"
"2918",1950000,7,3.5,4640,15235,2,0,1,3,2860,1780,1965,2003,"8105 SE 44th St","Mercer Island","WA 98040","USA"
"1616",642000,3,2.5,2670,10082,1,0,0,3,2670,0,1987,2000,"2834 220th Pl NE","Sammamish","WA 98074","USA"
"1224",980000,4,3,3680,5854,1,0,3,3,2060,1620,1967,2011,"1414 Magnolia Blvd W","Seattle","WA 98199","USA"
"857",732000,3,2,1940,55756,1,0,0,5,1940,0,1954,0,"2049 144th Ave SE","Bellevue","WA 98007","USA"
"2847",2200000,5,4.75,5990,10450,2,1,4,3,4050,1940,2002,0,"5170 NW Sammamish Rd","Issaquah","WA 98027","USA"
"2335",460000,3,2,2060,4437,1,0,0,3,1030,1030,1929,0,"3720 35th Ave SW","Seattle","WA 98126","USA"
"2805",650000,3,1.5,1320,8114,1,0,0,3,1320,0,1951,1994,"3110 109th Ave SE","Bellevue","WA 98004","USA"
"1964",725000,4,2.75,2420,10962,1,0,0,3,1530,890,1977,2004,"1301 141st Pl NE","Bellevue","WA 98007","USA"
"918",307000,3,1,1370,7500,1,0,0,3,1370,0,1960,2012,"4751 Stephens Ave","Carnation","WA 98014","USA"
"1423",550000,4,1,1660,34848,1,0,0,1,930,730,1933,0,"6056 156th Ave NE","Redmond","WA 98052","USA"
"2158",739000,4,2.5,2800,246114,2,0,0,3,2800,0,1999,0,"6209 284th Way NE","Carnation","WA 98014","USA"
"1901",427500,4,2.5,2460,5091,2,0,0,3,2460,0,2003,0,"SE 170th Pl","Renton","WA 98058","USA"
"1876",453500,5,2.5,2300,23345,1,0,0,5,1170,1130,1967,0,"16930 SE 144th St","Renton","WA 98059","USA"
"715",451555,2,1,1320,4520,1,0,1,3,1320,0,1912,1971,"4137 48th Ave SW","Seattle","WA 98116","USA"
"2660",1010000,3,3.25,2420,1923,2,0,2,3,1840,580,2006,0,"2010 8th Ave N","Seattle","WA 98109","USA"
"1911",261000,3,1.5,1810,29308,1,0,0,3,950,860,1983,2009,"20609 SE 271st St","Covington","WA 98042","USA"
"2262",589900,4,4.5,3870,35889,2,0,0,3,2530,1340,2001,0,"24718 SE Mirrormont Dr","Issaquah","WA 98027","USA"
"3429",385000,4,2.5,3200,22651,1,0,0,5,1610,1590,1970,0,"23310 118th Pl SE","Kent","WA 98031","USA"
"1298",355000,3,2,1220,1186,3,0,0,3,1220,0,2007,0,"9245a Interlake Ave N","Seattle","WA 98103","USA"
"4391",540833.333333,3,2,1640,9972,1,0,0,4,1640,0,1977,0,"25218 SE 31st Pl","Sammamish","WA 98075","USA"
"4489",210614.285714,3,2.5,2210,10119,1,0,0,4,1450,760,1966,0,"1121 E Guiberson St","Kent","WA 98030","USA"
"743",375000,4,1.75,1890,8000,1,0,0,4,1250,640,1960,2001,"2145 N 178th St","Shoreline","WA 98133","USA"
"1936",875000,3,3.5,3250,6000,2,0,0,3,2500,750,2001,0,"5422 46th Ave SW","Seattle","WA 98136","USA"
"3213",339000,3,1,1100,4128,1,0,0,4,720,380,1942,1982,"8202 37th Ave SW","Seattle","WA 98126","USA"
"804",345000,4,1,1980,7991,1.5,0,0,3,1980,0,1962,2003,"12652 SE 160th St","Renton","WA 98058","USA"
"2509",250000,3,2.25,1400,3814,2,0,0,3,1400,0,2012,1912,"19521 SE 271st Pl","Covington","WA 98042","USA"
"2769",230000,2,1,1080,9435,1,0,0,3,1080,0,1958,2004,"11915 SE 161st St","Renton","WA 98058","USA"
"2819",535000,4,2.5,2610,4595,2,0,0,3,2610,0,2008,0,"7810 NE 199th St","Kenmore","WA 98028","USA"
"1946",798000,3,3.5,3590,6402,2,0,0,3,3590,0,1999,0,"20555 NE 27th Pl","Sammamish","WA 98074","USA"
"3689",1095000,4,2.75,3330,9143,2,0,0,4,3330,0,1995,0,"11217 NE 90th St","Kirkland","WA 98033","USA"
"2432",430000,4,1.75,1890,6000,1,0,0,4,1110,780,1947,1988,"13524 22nd Ave NE","Seattle","WA 98125","USA"
"3570",315000,6,4,3120,4240,2,0,2,4,2090,1030,1993,0,"7945 14th Ave SW","Seattle","WA 98106","USA"
"3746",1080000,3,2.75,3890,7216,2,0,1,3,3260,630,1967,2010,"5226 S Morgan St","Seattle","WA 98118","USA"
"2141",750000,4,3.25,2050,5000,2,0,0,4,1370,680,1987,0,"427 27th Ave E","Seattle","WA 98112","USA"
"4518",309000,3,2.5,1800,2700,2,0,0,3,1800,0,2011,0,"2803 SW Bataan St","Seattle","WA 98126","USA"
"2387",259000,4,1.5,1490,7560,2,0,0,3,1490,0,1966,1963,"25923 13th Ave S","Des Moines","WA 98198","USA"
"3228",425000,3,2.5,1930,4500,2,0,0,3,1930,0,1990,2009,"25238 SE 35th St","Issaquah","WA 98029","USA"
"1219",460000,3,1,1670,4005,1.5,0,0,4,1170,500,1939,1989,"8030 18th Ave NW","Seattle","WA 98117","USA"
"555",289000,3,1,1090,7315,1,0,0,5,1090,0,1981,0,"4018 NE 6th Ct","Renton","WA 98056","USA"
"1765",312000,4,2.5,1830,5175,2,0,0,3,1830,0,2003,0,"27369 245th Ave SE","Maple Valley","WA 98038","USA"
"4245",759000,4,1.75,2100,4750,1,0,0,3,1340,760,1975,0,"5626 Keystone Pl N","Seattle","WA 98103","USA"
"399",402500,4,2.5,2600,11951,2,0,0,3,2600,0,1988,2000,"33134 3rd Ct SW","Federal Way","WA 98023","USA"
"1694",305000,2,1.5,1140,2980,2,0,0,3,1140,0,1988,2000,"4150 244th Pl SE","Issaquah","WA 98029","USA"
"955",467000,3,2.25,1270,1213,2,0,0,3,1040,230,2005,0,"1427 NW 62nd St","Seattle","WA 98107","USA"
"401",604000,4,2.5,2260,7753,2,0,0,3,2260,0,1989,0,"3809 260th Ave SE","Issaquah","WA 98029","USA"
"1531",535000,3,2.5,1360,1016,3,0,0,3,1310,50,2003,0,"501 NE Ravenna Blvd","Seattle","WA 98115","USA"
"1672",405000,2,1.75,1710,4234,2,0,0,3,1330,380,1920,1979,"4131 SW Kenyon St","Seattle","WA 98136","USA"
"1639",427000,5,2.75,2220,4000,1,0,0,3,1230,990,1973,2013,"3112 21st Ave S","Seattle","WA 98144","USA"
"3547",275500,2,1,720,11400,1,0,0,5,720,0,1951,0,"18529 Ashworth Ave N","Shoreline","WA 98133","USA"
"3619",598000,4,2.5,3130,40918,2,0,0,3,3130,0,1994,0,"46300 SE 137th St","North Bend","WA 98045","USA"
"1601",2400000,4,3.25,4140,20734,1,0,1,3,3300,840,1977,2005,"9415 NE 27th St","Clyde Hill","WA 98004","USA"
"3811",512031,3,1.75,1540,3000,1,0,2,3,770,770,1920,1979,"6528 3rd Ave NW","Seattle","WA 98117","USA"
"2435",1240000,5,4,4410,14380,2,0,0,3,4410,0,2006,0,"16416 NE 40th St","Redmond","WA 98052","USA"
"4301",263000,3,1.75,1580,9187,1,0,0,3,1180,400,1993,0,"27621 221st Ave SE","Maple Valley","WA 98038","USA"
"3541",447000,2,1,1320,8380,1,0,0,3,1320,0,1953,0,"10356 Dibble Ave NW","Seattle","WA 98177","USA"
"2548",304000,4,2,1810,8750,1,0,0,2,1110,700,1967,0,"12727 SE 191st Pl","Renton","WA 98058","USA"
"3886",274500,3,2.25,1450,4050,2,0,0,3,1450,0,2010,0,"26133 242nd Ave SE","Maple Valley","WA 98038","USA"
"2775",239950,3,1.75,1670,6900,1,0,0,3,1170,500,1978,0,"33838 37th Ave SW","Federal Way","WA 98023","USA"
"1588",83000,2,1,900,8580,1,0,0,3,900,0,1918,0,"14440 51st Ave S","Tukwila","WA 98168","USA"
"1809",430000,4,2.25,1790,7203,1,0,0,4,1110,680,1973,0,"19534 34th Ave NE","Lake Forest Park","WA 98155","USA"
"2189",310000,3,1.75,1420,7650,1,0,0,4,1100,320,1984,0,"2714 NE 4th Ct","Renton","WA 98056","USA"
"2340",465000,4,2.5,2090,9702,1,0,0,5,1320,770,1965,0,"16135 Densmore Ave N","Shoreline","WA 98133","USA"
"40",750000,3,2.5,2390,6550,1,0,2,4,1440,950,1955,2009,"3628 59th Ave SW","Seattle","WA 98116","USA"
"3382",299900,3,1,1110,8593,1,0,0,3,1110,0,1979,2014,"18021 24th Ave NE","Shoreline","WA 98155","USA"
"1168",389950,4,2.5,3140,8060,2,0,0,3,3140,0,1991,0,"32800 7th Ave SW","Federal Way","WA 98023","USA"
"4379",238750,3,1,1830,8209,1,0,0,3,1830,0,1942,1999,"15765 Simonds Rd NE","Kenmore","WA 98028","USA"
"2973",1462497,5,3.25,3840,4800,3,0,3,3,2750,1090,2008,0,"1116 33rd Ave S","Seattle","WA 98144","USA"
"775",803100,4,2.5,3310,5404,2,0,0,3,3310,0,2004,2003,"19107 NE 64th Way","Redmond","WA 98052","USA"
"3493",219500,3,1,1090,6710,1.5,0,0,5,1090,0,1912,0,"116 J St SE","Auburn","WA 98002","USA"
"3058",449000,4,2.5,1850,5040,1,0,0,3,1230,620,1930,2013,"7117 31st Ave SW","Seattle","WA 98126","USA"
"2742",403500,5,2.5,3600,17300,1,0,0,4,2410,1190,1968,0,"427 SW 174th St","Normandy Park","WA 98166","USA"
"4214",480000,5,2.75,2550,7725,1,0,0,5,1390,1160,1967,0,"12570 SE 72nd St","Newcastle","WA 98056","USA"
"3526",425000,3,1,1520,213444,1.5,0,3,5,1520,0,1988,0,"10500 185th Ave SE","Renton","WA 98059","USA"
"2615",852880,4,3.25,3450,6184,2,0,0,3,3450,0,2014,0,"120 214th Pl SE","Sammamish","WA 98074","USA"
"3299",308000,3,1,1640,18144,1.5,0,0,3,1640,0,1942,1999,"11211 3rd Ave S","Seattle","WA 98168","USA"
"3731",241000,3,2,1770,7000,1,0,0,3,1770,0,1986,0,"30027 58th Pl S","Auburn","WA 98001","USA"
"4334",205425,2,1.75,880,6780,1,0,0,4,880,0,1945,0,"11440 69th Pl S","Seattle","WA 98178","USA"
"4357",0,4,2.75,2600,5390,1,0,0,4,1300,1300,1960,2001,"2120 31st Ave W","Seattle","WA 98199","USA"
"3537",460000,4,2.5,2110,35091,1,0,0,4,1290,820,1985,0,"24434 SE Mirrormont Blvd","Issaquah","WA 98027","USA"
"2068",6e+05,4,2.5,2560,5593,2,0,0,3,2560,0,2001,0,"22801-22899 NE 100th Pl","Redmond","WA 98053","USA"
"3097",275000,3,1,1080,6000,1,0,0,4,1080,0,1952,0,"2350 N 178th St","Shoreline","WA 98133","USA"
"1111",6e+05,3,2.25,2230,9053,2,0,0,4,2230,0,1987,0,"5718 147th Ave NE","Bellevue","WA 98007","USA"
"3509",252500,3,2,1900,8002,1,0,0,3,1900,0,1991,0,"1209 SW 347th Pl","Federal Way","WA 98023","USA"
"1339",735000,5,2.75,3390,5211,2,0,0,3,3390,0,2004,2003,"Trossachs Blvd SE","Sammamish","WA 98075","USA"
"1149",494400,2,1.75,1560,1750,1,0,0,4,780,780,1904,0,"115 Blaine St","Seattle","WA 98109","USA"
"44",439950,3,2.5,1770,2875,2,0,0,3,1770,0,1990,2009,"4458 51st Ave SW","Seattle","WA 98116","USA"
"4554",677099.565217,4,2.5,2540,38677,2,0,0,3,2540,0,1987,2000,"7238 221st Ave NE","Redmond","WA 98053","USA"
"1207",408000,3,2.25,1950,7221,1,0,0,4,1950,0,2006,0,"3742 S 192nd St","SeaTac","WA 98188","USA"
"1131",950000,5,3.75,5330,6000,2,0,2,3,3570,1760,2006,0,"832 Summerhill Ridge Dr NW","Issaquah","WA 98027","USA"
"4183",275000,4,2,2030,8426,2,0,0,3,2030,0,1944,0,"3515 S 137th St","Tukwila","WA 98168","USA"
"1835",375000,4,1.75,2200,7475,1,0,0,5,1100,1100,1955,0,"6609 43rd Ave S","Seattle","WA 98118","USA"
"279",618080,3,2.5,2030,6500,2,0,0,3,2030,0,1988,2000,"4421-4564 186th Ave SE","Issaquah","WA 98027","USA"
"3920",650000,3,1.5,1380,4500,1,0,0,5,1380,0,1960,0,"2719 63rd Ave SE","Mercer Island","WA 98040","USA"
"4485",641633.333333,3,2.5,2480,5137,2,0,0,3,2480,0,2000,0,"13202 NE 92nd Way","Redmond","WA 98052","USA"
"1623",950000,4,1.75,2500,92347,1,0,0,4,1500,1000,1970,0,"7615 E Mercer Way","Mercer Island","WA 98040","USA"
"75",9e+05,3,1,1330,77972,1,0,0,3,1330,0,1928,1954,"13615 NE 100th St","Kirkland","WA 98033","USA"
"2401",620000,2,1,1430,3000,1.5,0,0,3,1300,130,1929,0,"2215 E Miller St","Seattle","WA 98112","USA"
"3921",715000,3,4,2080,2250,3,0,4,3,2080,0,1997,0,"4326 Greenwood Ave N","Seattle","WA 98103","USA"
"610",413000,4,1,1410,6000,1,0,0,3,810,600,1925,2002,"4118 32nd Ave SW","Seattle","WA 98126","USA"
"3590",285000,2,1,910,8155,1,0,0,4,910,0,1948,0,"15322 26th Ave NE","Shoreline","WA 98155","USA"
"1112",625000,4,2.5,2630,48706,2,0,0,3,2630,0,1986,0,"16021 NE 203rd Pl","Woodinville","WA 98072","USA"
"836",314000,4,2.5,2340,8990,2,0,0,3,2340,0,2003,0,"24925 234th Pl SE","Maple Valley","WA 98038","USA"
"2362",1485000,4,3.75,4030,10800,2,0,0,3,4030,0,2006,0,"619 9th Ave","Kirkland","WA 98033","USA"
"2786",180000,3,2.25,1990,6350,2,0,0,3,1990,0,1967,2011,"24433 14th Ave S","Des Moines","WA 98198","USA"
"1155",604700,4,2.75,2750,14982,1,0,3,3,1720,1030,1981,2013,"27318 10th Pl S","Des Moines","WA 98198","USA"
"2211",659000,3,2.5,2510,6320,2,0,0,3,2510,0,1996,0,"2651 230th Ave SE","Sammamish","WA 98075","USA"
"4393",148612.5,3,1,1040,5000,1,0,0,3,1040,0,1959,1989,"10050 19th Ave SW","Seattle","WA 98146","USA"
"3186",615000,2,1,1270,5000,1,0,0,3,1090,180,1949,1998,"7407-7411 28th Ave NW","Seattle","WA 98117","USA"
"1256",275000,4,1.5,1930,15531,2,0,0,3,1930,0,1979,2014,"28616 28th Pl S","Federal Way","WA 98003","USA"
"1349",325000,3,1.75,1780,13095,1,0,0,4,1780,0,1983,0,"26222 142nd Ave SE","Kent","WA 98042","USA"
"2131",5e+05,4,1.75,2240,9886,1.5,0,0,4,2240,0,1965,0,"16725 NE 22nd St","Bellevue","WA 98008","USA"
"151",712198,4,2.5,2450,4247,2,0,0,3,2450,0,2013,1923,"17122 NE 117th St","Redmond","WA 98052","USA"
"2096",288350,3,1.5,1860,7963,1,0,0,3,1200,660,1963,2008,"5162 S 170th St","Tukwila","WA 98188","USA"
"138",487585,4,1.75,2010,9211,1,0,0,3,1470,540,1977,2004,"13313 127th Pl NE","Kirkland","WA 98034","USA"
"2102",390000,4,1.75,2700,7875,1.5,0,0,4,2700,0,1968,0,"16518-16526 147th Ave SE","Renton","WA 98058","USA"
"2132",640000,3,2.5,2140,8925,2,0,0,3,2140,0,1991,0,"23359 NE 24th Pl","Sammamish","WA 98074","USA"
"588",385000,3,2,1480,6600,1,0,2,3,740,740,1943,2002,"4115 SW 106th St","Seattle","WA 98146","USA"
"2780",469000,5,2.5,2240,7543,1,0,0,3,1140,1100,1966,1963,"20216 12th Ave NW","Shoreline","WA 98177","USA"
"1401",312900,4,2.5,1630,4473,2,0,0,3,1630,0,2003,0,"24506 SE 276th Ct","Maple Valley","WA 98038","USA"
"607",1400000,5,4.25,3530,7924,2,0,0,3,3530,0,2001,0,"2278 72nd Ave SE","Mercer Island","WA 98040","USA"
"1649",825500,3,2.5,2780,11964,2,0,0,3,2780,0,2009,0,"12449 94th Ave NE","Kirkland","WA 98034","USA"
"173",407000,4,2.25,2810,23400,1,0,1,3,1710,1100,1958,2004,"23024-23198 17th Ave S","Des Moines","WA 98198","USA"
"1105",450000,2,1,1200,4000,1,0,0,3,1070,130,1940,1996,"3026 37th Ave SW","Seattle","WA 98126","USA"
"3086",453000,4,1.75,2120,7420,1,0,0,4,1060,1060,1956,0,"15619 SE 9th St","Bellevue","WA 98008","USA"
